Day,Month,Year,Hour,Minute,Second,AMPM,Red,IR,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,GSR
17,January,2025,11,33,52,AM,679,850,2676,-1500,16636,207,753,90,2512
17,January,2025,11,33,53,AM,699,874,2660,-1484,16644,193,766,81,2530
17,January,2025,11,33,54,AM,681,833,2640,-1504,16652,206,752,81,2544
17,January,2025,11,33,55,AM,710,849,2656,-1488,16704,210,772,103,2538
17,January,2025,11,33,56,AM,706,835,2744,-1524,16672,213,752,91,2529
17,January,2025,11,33,57,AM,684,866,2736,-1528,16640,215,767,112,2558
17,January,2025,11,33,58,AM,703,855,2712,-1544,16676,195,764,69,2555
17,January,2025,11,33,59,AM,690,856,2684,-1560,16632,197,765,102,2559
17,January,2025,11,34,00,AM,719,858,2612,-1576,16704,225,757,105,2543
17,January,2025,11,34,01,AM,704,860,2672,-1512,16728,214,770,91,2549
17,January,2025,11,34,02,AM,716,876,2680,-1564,16700,212,768,90,2559
17,January,2025,11,34,03,AM,706,864,2668,-1508,16548,206,776,88,2555
17,January,2025,11,34,04,AM,731,923,2668,-1572,16636,195,754,108,2542
17,January,2025,11,34,05,AM,712,866,2720,-1512,16656,217,745,94,2538
17,January,2025,11,34,06,AM,674,858,2648,-1596,16628,197,777,87,2549
17,January,2025,11,34,08,AM,682,778,2644,-1508,16664,198,742,104,2542
17,January,2025,11,34,09,AM,704,809,2648,-1496,16632,217,750,91,2544
17,January,2025,11,34,10,AM,703,847,2688,-1548,16640,204,767,122,2539
17,January,2025,11,34,11,AM,716,841,2724,-1540,16636,218,781,86,2543
17,January,2025,11,34,12,AM,712,865,2692,-1556,16676,219,759,72,2559
17,January,2025,11,34,13,AM,731,870,2756,-1548,16592,224,750,92,2559
17,January,2025,11,34,14,AM,710,843,2676,-1528,16636,209,786,82,2553
17,January,2025,11,34,15,AM,716,862,2668,-1520,16660,220,763,84,2549
17,January,2025,11,34,16,AM,699,870,2632,-1548,16692,202,769,77,2551
17,January,2025,11,34,17,AM,721,857,2728,-1516,16680,205,765,105,2535
17,January,2025,11,34,18,AM,693,861,2672,-1596,16608,205,762,81,2522
17,January,2025,11,34,19,AM,682,855,2672,-1508,16672,215,755,70,2554
17,January,2025,11,34,20,AM,692,804,2712,-1584,16612,216,753,88,2423
17,January,2025,11,34,21,AM,706,867,2708,-1528,16632,202,764,79,2554
17,January,2025,11,34,22,AM,695,835,2696,-1584,16640,198,747,92,2555
17,January,2025,11,34,23,AM,684,837,2640,-1536,16584,201,772,92,2539
17,January,2025,11,34,25,AM,683,857,2616,-1536,16680,189,776,103,2530
17,January,2025,11,34,26,AM,693,860,2652,-1552,16616,209,753,111,2559
17,January,2025,11,34,27,AM,704,850,2652,-1552,16640,209,752,102,2558
17,January,2025,11,34,28,AM,695,883,2648,-1496,16652,214,765,66,2544
17,January,2025,11,34,29,AM,727,870,2656,-1524,16688,213,733,97,2559
17,January,2025,11,34,30,AM,691,884,2708,-1464,16648,192,743,118,2548
17,January,2025,11,34,31,AM,712,867,2624,-1556,16640,206,749,100,2545
17,January,2025,11,34,32,AM,707,858,2660,-1556,16648,208,756,85,2558
17,January,2025,11,34,33,AM,738,899,2692,-1492,16604,212,764,100,2557
17,January,2025,11,34,34,AM,695,862,2604,-1504,16708,231,775,95,2443
17,January,2025,11,34,35,AM,714,865,2708,-1524,16652,208,746,104,2559
17,January,2025,11,34,36,AM,720,875,2664,-1572,16672,223,736,99,2519
17,January,2025,11,34,37,AM,705,862,2712,-1576,16704,200,757,84,2557
17,January,2025,11,34,38,AM,686,847,2684,-1532,16704,211,768,87,2462
17,January,2025,11,34,39,AM,680,860,2692,-1532,16632,206,760,107,2640
17,January,2025,11,34,40,AM,708,856,2652,-1544,16604,208,744,96,2546
17,January,2025,11,34,42,AM,679,844,2648,-1516,16632,196,748,86,2544
17,January,2025,11,34,43,AM,717,853,2680,-1516,16692,199,756,94,2559
17,January,2025,11,34,44,AM,719,846,2640,-1560,16624,209,745,103,2557
17,January,2025,11,34,45,AM,700,844,2620,-1572,16652,215,772,85,2617
17,January,2025,11,34,46,AM,717,855,2684,-1552,16672,213,760,83,2553
17,January,2025,11,34,47,AM,695,857,2644,-1504,16628,227,745,75,2538
17,January,2025,11,34,48,AM,720,866,2752,-1556,16664,207,740,102,2557
17,January,2025,11,34,49,AM,699,874,2736,-1608,16704,198,742,94,2559
17,January,2025,11,34,50,AM,701,898,2740,-1504,16636,196,754,91,2530
17,January,2025,11,34,51,AM,704,908,2624,-1568,16684,182,771,80,2553
17,January,2025,11,34,52,AM,653,862,2760,-1488,16696,204,768,111,2556
17,January,2025,11,34,53,AM,692,854,2616,-1528,16676,213,756,87,2497
17,January,2025,11,34,54,AM,701,843,2680,-1560,16664,189,746,94,2544
17,January,2025,11,34,55,AM,696,863,2616,-1488,16684,206,755,88,2533
17,January,2025,11,34,56,AM,698,870,2684,-1548,16640,213,762,101,2603
17,January,2025,11,34,57,AM,725,840,2664,-1540,16644,194,755,84,2557
17,January,2025,11,34,58,AM,713,850,2688,-1552,16636,222,773,87,2531
17,January,2025,11,35,00,AM,713,863,2672,-1532,16696,215,749,69,2555
17,January,2025,11,35,01,AM,690,858,2684,-1556,16676,218,762,84,2624
17,January,2025,11,35,02,AM,692,916,2704,-1596,16708,206,794,80,2429
17,January,2025,11,35,03,AM,678,855,2716,-1524,16692,205,719,92,2547
17,January,2025,11,35,04,AM,703,856,2652,-1480,16660,211,754,92,2550
17,January,2025,11,35,05,AM,687,868,2696,-1512,16620,219,767,91,2593
17,January,2025,11,35,06,AM,685,842,2736,-1620,16648,181,742,106,2590
17,January,2025,11,35,07,AM,702,883,2672,-1552,16668,203,764,83,2582
17,January,2025,11,35,08,AM,687,857,2744,-1560,16656,207,750,88,2559
17,January,2025,11,35,09,AM,701,861,2632,-1500,16696,208,752,94,2457
17,January,2025,11,35,10,AM,723,908,2624,-1540,16684,200,781,80,2559
17,January,2025,11,35,11,AM,662,864,2704,-1504,16636,228,776,98,2541
17,January,2025,11,35,12,AM,710,837,2664,-1572,16700,209,763,79,2582
17,January,2025,11,35,13,AM,709,820,2688,-1516,16684,202,760,113,2508
17,January,2025,11,35,14,AM,700,865,2656,-1576,16692,208,764,81,2490
17,January,2025,11,35,15,AM,681,846,2680,-1532,16728,224,765,88,2535
17,January,2025,11,35,17,AM,692,845,2660,-1588,16696,224,745,91,2539
17,January,2025,11,35,18,AM,681,857,2644,-1552,16656,192,754,78,2621
17,January,2025,11,35,19,AM,705,853,2640,-1552,16668,201,758,81,2559
17,January,2025,11,35,20,AM,704,887,2616,-1516,16676,205,783,81,2579
17,January,2025,11,35,21,AM,716,868,2728,-1528,16636,216,779,90,2559
17,January,2025,11,35,22,AM,710,847,2692,-1588,16648,229,758,114,2503
17,January,2025,11,35,23,AM,672,850,2636,-1544,16624,223,774,99,2544
17,January,2025,11,35,24,AM,679,861,2672,-1604,16640,197,767,91,2544
17,January,2025,11,35,25,AM,703,859,2720,-1488,16640,209,763,92,2548
17,January,2025,11,35,26,AM,680,850,2716,-1492,16636,204,762,103,2639
17,January,2025,11,35,27,AM,688,860,2652,-1540,16716,206,765,81,2435
17,January,2025,11,35,28,AM,698,847,2700,-1552,16688,190,751,105,2559
17,January,2025,11,35,29,AM,712,856,2684,-1548,16704,205,772,96,2559
17,January,2025,11,35,30,AM,704,843,2688,-1516,16684,197,753,92,2582
17,January,2025,11,35,31,AM,731,921,2680,-1460,16676,211,749,98,2623
17,January,2025,11,35,33,AM,704,826,2696,-1528,16664,211,755,94,2525
17,January,2025,11,35,34,AM,670,852,2688,-1528,16640,219,756,89,2538
17,January,2025,11,35,35,AM,702,870,2692,-1604,16608,215,761,80,2559
17,January,2025,11,35,36,AM,716,821,2684,-1472,16684,207,771,86,2486
17,January,2025,11,35,37,AM,683,861,2696,-1572,16712,212,754,96,2545
17,January,2025,11,35,38,AM,696,838,2656,-1512,16636,207,754,107,2547
17,January,2025,11,35,39,AM,691,856,2752,-1512,16676,181,735,74,2544
17,January,2025,11,35,40,AM,690,861,2756,-1540,16644,198,756,101,2673
17,January,2025,11,35,41,AM,732,855,2672,-1516,16620,219,744,78,2544
17,January,2025,11,35,42,AM,697,863,2608,-1528,16648,203,769,76,2545
17,January,2025,11,35,43,AM,733,916,2688,-1592,16688,215,740,72,2592
17,January,2025,11,35,44,AM,683,865,2660,-1536,16660,219,764,88,2544
17,January,2025,11,35,45,AM,726,894,2664,-1544,16640,206,780,90,2547
17,January,2025,11,35,46,AM,709,829,2676,-1544,16616,191,767,101,2545
17,January,2025,11,35,47,AM,674,867,2688,-1512,16604,201,741,89,2545
17,January,2025,11,35,48,AM,705,850,2668,-1500,16680,204,768,85,2559
17,January,2025,11,35,49,AM,688,859,2688,-1540,16692,203,749,107,2539
17,January,2025,11,35,51,AM,711,858,2624,-1604,16704,200,756,103,2559
17,January,2025,11,35,52,AM,721,856,2640,-1500,16676,195,774,83,2530
17,January,2025,11,35,53,AM,700,894,2648,-1512,16696,200,734,100,2547
17,January,2025,11,35,54,AM,710,865,2700,-1500,16636,209,762,105,2554
17,January,2025,11,35,55,AM,715,914,2696,-1592,16676,189,771,98,2546
17,January,2025,11,35,56,AM,715,869,2712,-1512,16632,199,761,105,2531
17,January,2025,11,35,57,AM,702,861,2656,-1524,16660,213,778,76,2554
17,January,2025,11,35,58,AM,700,897,2720,-1512,16668,194,761,88,2547
17,January,2025,11,35,59,AM,682,841,2692,-1556,16656,217,771,84,2542
17,January,2025,11,36,00,AM,702,845,2732,-1528,16640,200,756,92,2502
17,January,2025,11,36,01,AM,699,845,2648,-1552,16620,196,770,91,2546
17,January,2025,11,36,02,AM,693,864,2696,-1540,16664,228,782,118,2512
17,January,2025,11,36,03,AM,688,873,2724,-1504,16648,215,757,100,2544
17,January,2025,11,36,04,AM,719,862,2700,-1556,16696,215,769,89,2542
17,January,2025,11,36,05,AM,709,905,2636,-1524,16668,221,748,91,2618
17,January,2025,11,36,07,AM,717,906,2652,-1580,16628,211,759,98,2544
17,January,2025,11,36,08,AM,694,849,2692,-1532,16628,203,736,95,2528
17,January,2025,11,36,09,AM,681,854,2664,-1452,16640,223,765,78,2612
17,January,2025,11,36,10,AM,686,858,2628,-1560,16660,184,762,93,2506
17,January,2025,11,36,11,AM,686,860,2640,-1532,16692,203,751,90,2539
17,January,2025,11,36,12,AM,700,859,2684,-1548,16652,214,739,71,2559
17,January,2025,11,36,13,AM,708,880,2704,-1512,16624,181,778,83,2555
17,January,2025,11,36,14,AM,705,863,2716,-1464,16640,184,762,80,2448
17,January,2025,11,36,15,AM,712,848,2692,-1504,16640,209,761,78,2531
17,January,2025,11,36,16,AM,686,779,2668,-1512,16672,215,717,94,2530
17,January,2025,11,36,17,AM,660,862,2652,-1548,16624,221,754,89,2559
17,January,2025,11,36,18,AM,696,862,2672,-1544,16688,197,760,96,2448
17,January,2025,11,36,19,AM,726,870,2668,-1520,16736,199,745,100,2559
17,January,2025,11,36,20,AM,724,849,2624,-1524,16644,216,758,84,2545
17,January,2025,11,36,21,AM,719,866,2656,-1516,16632,203,751,87,2514
17,January,2025,11,36,22,AM,700,911,2692,-1488,16664,215,745,83,2543
17,January,2025,11,36,24,AM,688,844,2648,-1504,16644,210,749,70,2530
17,January,2025,11,36,25,AM,681,863,2644,-1524,16652,207,758,76,2542
17,January,2025,11,36,26,AM,699,853,2716,-1508,16668,207,738,89,2623
17,January,2025,11,36,27,AM,692,861,2696,-1492,16648,241,773,76,2553
17,January,2025,11,36,28,AM,704,870,2720,-1524,16648,192,752,97,2532
17,January,2025,11,36,29,AM,714,882,2692,-1552,16660,202,764,101,2545
17,January,2025,11,36,30,AM,697,848,2672,-1568,16688,208,760,81,2527
17,January,2025,11,36,31,AM,694,864,2656,-1548,16584,195,754,97,2597
17,January,2025,11,36,32,AM,678,869,2668,-1496,16652,186,749,91,2559
17,January,2025,11,36,33,AM,686,859,2648,-1568,16708,216,761,91,2557
17,January,2025,11,36,34,AM,706,876,2716,-1520,16652,201,757,87,2559
17,January,2025,11,36,35,AM,711,866,2688,-1552,16640,191,746,90,2538
17,January,2025,11,36,36,AM,698,873,2656,-1584,16688,217,746,99,2552
17,January,2025,11,36,37,AM,702,844,2616,-1552,16668,213,774,86,2544
17,January,2025,11,36,38,AM,713,866,2616,-1516,16664,213,750,99,2627
17,January,2025,11,36,39,AM,697,873,2692,-1496,16660,199,752,80,2559
17,January,2025,11,36,41,AM,697,868,2736,-1532,16696,206,775,106,2555
17,January,2025,11,36,42,AM,699,858,2756,-1568,16636,203,744,101,2533
17,January,2025,11,36,43,AM,673,860,2636,-1456,16628,185,760,66,2683
17,January,2025,11,36,44,AM,710,876,2680,-1548,16680,197,758,88,2529
17,January,2025,11,36,45,AM,712,877,2728,-1496,16592,186,749,93,2546
17,January,2025,11,36,46,AM,687,925,2604,-1516,16672,199,762,99,2597
17,January,2025,11,36,47,AM,706,874,2664,-1560,16596,211,753,80,2559
17,January,2025,11,36,48,AM,681,849,2772,-1572,16676,199,756,100,2539
17,January,2025,11,36,49,AM,681,840,2704,-1476,16620,221,771,46,2536
17,January,2025,11,36,50,AM,711,851,2628,-1540,16628,202,762,95,2646
17,January,2025,11,36,51,AM,714,867,2664,-1548,16640,206,761,82,2465
17,January,2025,11,36,52,AM,697,860,2664,-1552,16684,216,738,87,2539
17,January,2025,11,36,53,AM,720,873,2660,-1540,16668,218,733,93,2482
17,January,2025,11,36,54,AM,709,861,2636,-1476,16624,201,765,96,2559
17,January,2025,11,36,55,AM,702,872,2704,-1500,16676,213,751,79,2551
17,January,2025,11,36,56,AM,698,868,2684,-1524,16692,211,757,90,2540
17,January,2025,11,36,58,AM,699,871,2696,-1536,16636,206,753,96,2547
17,January,2025,11,36,59,AM,699,917,2688,-1504,16664,213,751,93,2553
17,January,2025,11,37,00,AM,693,867,2660,-1560,16652,216,761,97,2478
17,January,2025,11,37,01,AM,713,867,2740,-1584,16716,190,758,105,2543
17,January,2025,11,37,02,AM,712,846,2708,-1528,16708,204,765,81,2539
17,January,2025,11,37,03,AM,706,874,2680,-1552,16664,214,770,82,2559
17,January,2025,11,37,04,AM,711,920,2592,-1540,16620,216,758,87,2555
17,January,2025,11,37,05,AM,711,774,2652,-1532,16628,213,770,95,2555
17,January,2025,11,37,06,AM,674,852,2704,-1532,16704,208,767,108,2539
17,January,2025,11,37,07,AM,721,863,2676,-1544,16704,203,748,98,2559
17,January,2025,11,37,08,AM,725,858,2640,-1540,16672,216,750,116,2522
17,January,2025,11,37,09,AM,708,873,2680,-1536,16648,223,753,88,2559
17,January,2025,11,37,10,AM,684,859,2712,-1556,16632,191,755,99,2557
17,January,2025,11,37,11,AM,702,855,2676,-1520,16660,203,757,82,2559
17,January,2025,11,37,12,AM,727,902,2700,-1528,16668,212,766,80,2558
17,January,2025,11,37,13,AM,687,832,2680,-1536,16680,194,775,87,2544
17,January,2025,11,37,14,AM,705,828,2624,-1504,16616,221,755,93,2559
17,January,2025,11,37,16,AM,717,834,2768,-1536,16584,217,749,101,2594
17,January,2025,11,37,17,AM,699,869,2656,-1528,16612,197,757,85,2551
17,January,2025,11,37,18,AM,686,862,2724,-1536,16616,211,749,113,2544
17,January,2025,11,37,19,AM,692,869,2672,-1548,16636,222,762,78,2634
17,January,2025,11,37,20,AM,691,860,2676,-1584,16648,196,757,115,2559
17,January,2025,11,37,21,AM,712,878,2664,-1524,16688,218,755,96,2550
17,January,2025,11,37,22,AM,701,907,2732,-1592,16692,211,764,90,2532
17,January,2025,11,37,23,AM,705,784,2692,-1532,16644,201,757,90,2549
17,January,2025,11,37,24,AM,676,855,2680,-1524,16672,192,755,89,2548
17,January,2025,11,37,25,AM,704,859,2752,-1592,16612,217,744,76,2549
17,January,2025,11,37,26,AM,678,854,2724,-1556,16684,202,765,99,2545
17,January,2025,11,37,27,AM,713,860,2668,-1596,16624,207,762,102,2559
17,January,2025,11,37,28,AM,729,860,2692,-1508,16596,221,758,94,2538
17,January,2025,11,37,29,AM,718,869,2732,-1588,16688,216,772,72,2559
17,January,2025,11,37,30,AM,689,851,2636,-1504,16636,224,766,92,2539
17,January,2025,11,37,31,AM,688,842,2672,-1584,16684,204,735,109,2619
17,January,2025,11,37,33,AM,678,869,2716,-1500,16720,195,747,88,2545
17,January,2025,11,37,34,AM,672,850,2700,-1552,16628,211,739,90,2559
17,January,2025,11,37,35,AM,699,868,2664,-1520,16668,184,785,91,2547
17,January,2025,11,37,36,AM,725,872,2676,-1548,16592,189,760,96,2558
17,January,2025,11,37,37,AM,704,868,2688,-1504,16644,216,747,93,2517
17,January,2025,11,37,38,AM,714,872,2712,-1492,16616,210,760,92,2547
17,January,2025,11,37,39,AM,694,858,2596,-1488,16616,218,767,99,2548
17,January,2025,11,37,40,AM,681,875,2716,-1528,16660,207,739,110,2610
17,January,2025,11,37,41,AM,709,861,2644,-1536,16616,210,764,105,2629
17,January,2025,11,37,42,AM,707,896,2660,-1556,16652,209,763,90,2558
17,January,2025,11,37,43,AM,704,843,2612,-1500,16660,215,750,81,2544
17,January,2025,11,37,44,AM,706,868,2644,-1512,16656,180,764,65,2551
17,January,2025,11,37,45,AM,694,844,2720,-1492,16672,202,728,89,2535
17,January,2025,11,37,46,AM,695,856,2660,-1548,16644,205,766,108,2536
17,January,2025,11,37,47,AM,679,859,2676,-1588,16632,216,744,100,2599
17,January,2025,11,37,48,AM,717,874,2660,-1548,16660,197,779,95,2672
17,January,2025,11,37,50,AM,714,914,2692,-1548,16644,211,764,87,2547
17,January,2025,11,37,51,AM,706,845,2680,-1500,16672,186,754,104,2545
17,January,2025,11,37,52,AM,678,866,2664,-1464,16676,195,760,77,2527
17,January,2025,11,37,53,AM,724,866,2744,-1532,16652,203,769,86,2559
17,January,2025,11,37,54,AM,702,842,2712,-1528,16652,223,764,102,2559
17,January,2025,11,37,55,AM,724,854,2628,-1560,16596,220,744,95,2515
17,January,2025,11,37,56,AM,722,908,2740,-1488,16616,214,764,80,2559
17,January,2025,11,37,57,AM,681,854,2700,-1576,16676,198,755,89,2538
17,January,2025,11,37,58,AM,672,845,2684,-1512,16636,204,758,89,2535
17,January,2025,11,37,59,AM,716,848,2676,-1532,16628,197,768,98,2559
17,January,2025,11,38,00,AM,712,852,2660,-1508,16644,205,765,76,2553
17,January,2025,11,38,01,AM,723,861,2664,-1568,16648,220,763,99,2545
17,January,2025,11,38,02,AM,726,861,2672,-1512,16676,187,768,102,2551
17,January,2025,11,38,03,AM,725,862,2704,-1516,16660,220,759,77,2464
17,January,2025,11,38,04,AM,681,889,2664,-1568,16632,201,757,91,2458
17,January,2025,11,38,05,AM,706,853,2628,-1548,16684,185,755,108,2544
17,January,2025,11,38,07,AM,733,908,2636,-1512,16684,199,785,85,2559
17,January,2025,11,38,08,AM,673,851,2724,-1584,16704,211,766,107,2537
17,January,2025,11,38,09,AM,701,850,2684,-1512,16612,199,762,107,2544
17,January,2025,11,38,10,AM,699,861,2688,-1492,16676,216,748,92,2549
17,January,2025,11,38,11,AM,687,854,2660,-1524,16616,216,756,83,2535
17,January,2025,11,38,12,AM,731,853,2680,-1516,16608,212,761,76,2557
17,January,2025,11,38,13,AM,711,878,2648,-1540,16688,208,769,90,2559
17,January,2025,11,38,14,AM,733,903,2684,-1532,16640,200,745,105,2554
17,January,2025,11,38,15,AM,707,862,2664,-1604,16648,209,736,77,2539
17,January,2025,11,38,16,AM,698,865,2668,-1464,16624,221,778,114,2544
17,January,2025,11,38,17,AM,715,857,2684,-1548,16668,191,740,82,2473
17,January,2025,11,38,18,AM,698,869,2652,-1548,16700,204,752,91,2534
17,January,2025,11,38,19,AM,724,861,2656,-1564,16612,211,762,85,2535
17,January,2025,11,38,20,AM,724,890,2684,-1508,16684,193,762,104,2463
17,January,2025,11,38,21,AM,702,861,2716,-1560,16684,209,774,92,2543
17,January,2025,11,38,22,AM,667,847,2660,-1560,16672,198,761,72,2531
17,January,2025,11,38,24,AM,712,817,2656,-1580,16664,206,761,100,2559
17,January,2025,11,38,25,AM,698,864,2708,-1536,16700,194,750,93,2511
17,January,2025,11,38,26,AM,711,850,2692,-1556,16620,222,747,104,2555
17,January,2025,11,38,27,AM,693,861,2676,-1564,16724,190,741,95,2556
17,January,2025,11,38,28,AM,728,859,2700,-1548,16668,218,758,86,2537
17,January,2025,11,38,29,AM,704,894,2680,-1548,16632,199,775,92,2559
17,January,2025,11,38,30,AM,701,872,2676,-1516,16720,208,736,79,2544
17,January,2025,11,38,31,AM,703,901,2660,-1584,16664,183,760,84,2559
17,January,2025,11,38,32,AM,688,829,2732,-1568,16664,206,761,92,2559
17,January,2025,11,38,33,AM,681,839,2688,-1600,16608,204,767,88,2496
17,January,2025,11,38,34,AM,673,862,2676,-1524,16608,220,766,91,2548
17,January,2025,11,38,35,AM,701,870,2688,-1512,16652,225,754,105,2544
17,January,2025,11,38,36,AM,705,861,2656,-1476,16660,221,771,95,2515
17,January,2025,11,38,37,AM,704,887,2668,-1512,16612,197,769,78,2551
17,January,2025,11,38,38,AM,683,861,2644,-1504,16712,191,735,87,2547
17,January,2025,11,38,39,AM,700,867,2664,-1452,16700,216,767,75,2559
17,January,2025,11,38,41,AM,702,834,2640,-1512,16628,225,762,100,2623
17,January,2025,11,38,42,AM,707,857,2672,-1524,16688,208,777,111,2559
17,January,2025,11,38,43,AM,681,860,2636,-1532,16648,222,755,102,2559
17,January,2025,11,38,44,AM,699,846,2700,-1552,16676,197,736,114,2559
17,January,2025,11,38,45,AM,721,860,2688,-1564,16656,213,751,86,2556
17,January,2025,11,38,46,AM,713,860,2692,-1540,16644,206,769,93,2559
17,January,2025,11,38,47,AM,696,852,2660,-1496,16652,219,752,78,2559
17,January,2025,11,38,48,AM,709,903,2640,-1488,16636,209,770,93,2531
17,January,2025,11,38,49,AM,707,854,2696,-1508,16676,207,772,72,2607
17,January,2025,11,38,50,AM,698,847,2604,-1528,16676,207,758,101,2538
17,January,2025,11,38,51,AM,695,856,2660,-1560,16644,212,764,86,2544
17,January,2025,11,38,52,AM,693,857,2644,-1504,16676,210,762,98,2559
